"","age","trial","isyes","sayyes","conf","ID","cue","respt1","respt2","block","subblock","intensity","correct","congruency","congruency_stim","prevresp","prevconf","prevcorrect","prevcue","prevrespt1","prevrespt2","previsyes","study"
"31598",28,111,1,1,1,48,0.75,0.559,0.3595,3,1,2.15,"True","True","True",1,1,"True",0.75,0.5926,0.4504,1,2
"31599",28,112,1,1,0,48,0.75,0.9885,0.3149,3,1,2.15,"True","True","True",1,1,"True",0.75,0.559,0.3595,1,2
"31600",28,113,1,0,1,48,0.75,1.0969,0.4994,3,1,2.15,"False","False","True",1,0,"True",0.75,0.9885,0.3149,1,2
"31601",28,114,1,0,0,48,0.75,1.0414,0.4901,3,1,2.15,"False","False","True",0,1,"False",0.75,1.0969,0.4994,1,2
"31602",28,115,1,0,0,48,0.75,0.5935,0.3541,3,1,2.15,"False","False","True",0,0,"False",0.75,1.0414,0.4901,1,2
"31603",28,116,0,0,1,48,0.25,0.5843,0.2868,3,1,0,"True","True","True",0,0,"False",0.75,0.5935,0.3541,1,2
"31604",28,117,0,0,1,48,0.25,0.7234,0.5289,3,1,0,"True","True","True",0,1,"True",0.25,0.5843,0.2868,0,2
"31605",28,118,0,0,1,48,0.75,0.3683,0.2482,3,1,0,"True","False","False",0,1,"True",0.25,0.7234,0.5289,0,2
"31606",28,119,0,0,1,48,0.75,0.5506,0.2264,3,1,0,"True","False","False",0,1,"True",0.75,0.3683,0.2482,0,2
"31607",28,120,1,0,1,48,0.75,0.741,0.2245,3,1,2.15,"False","False","True",0,1,"True",0.75,0.5506,0.2264,0,2
"31608",28,1,1,0,1,48,0.75,1.0591,0.2578,4,1,2.15,"False","False","True",NA,NA,"",NA,NA,NA,NA,2
"31609",28,2,0,0,1,48,0.25,0.8072,0.4062,4,1,0,"True","True","True",0,1,"False",0.75,1.0591,0.2578,1,2
"31610",28,3,1,1,1,48,0.75,0.4637,0.3947,4,1,2.15,"True","True","True",0,1,"True",0.25,0.8072,0.4062,0,2
"31611",28,4,0,0,1,48,0.25,0.452,0.2446,4,1,0,"True","True","True",1,1,"True",0.75,0.4637,0.3947,1,2
"31612",28,5,1,1,0,48,0.75,0.7755,0.301,4,1,2.15,"True","True","True",0,1,"True",0.25,0.452,0.2446,0,2
"31613",28,6,0,0,1,48,0.25,0.8398,0.5752,4,1,0,"True","True","True",1,0,"True",0.75,0.7755,0.301,1,2
"31614",28,7,0,0,1,48,0.25,0.6616,0.2457,4,1,0,"True","True","True",0,1,"True",0.25,0.8398,0.5752,0,2
"31615",28,8,1,1,1,48,0.25,0.462,0.3632,4,1,2.15,"True","False","False",0,1,"True",0.25,0.6616,0.2457,0,2
"31616",28,9,1,0,1,48,0.75,0.6685,0.4262,4,1,2.15,"False","False","True",1,1,"True",0.25,0.462,0.3632,1,2
"31617",28,10,1,1,0,48,0.75,0.8415,0.5014,4,1,2.15,"True","True","True",0,1,"False",0.75,0.6685,0.4262,1,2
"31618",28,11,0,0,1,48,0.25,0.5991,0.3951,4,1,0,"True","True","True",1,0,"True",0.75,0.8415,0.5014,1,2
"31619",28,12,0,0,1,48,0.25,0.638,0.2394,4,1,0,"True","True","True",0,1,"True",0.25,0.5991,0.3951,0,2
"31620",28,13,1,0,1,48,0.25,0.6138,0.2107,4,1,2.15,"False","True","False",0,1,"True",0.25,0.638,0.2394,0,2
"31621",28,14,0,0,1,48,0.75,0.5693,0.2369,4,1,0,"True","False","False",0,1,"False",0.25,0.6138,0.2107,1,2
"31622",28,15,0,0,1,48,0.25,0.7778,0.4985,4,1,0,"True","True","True",0,1,"True",0.75,0.5693,0.2369,0,2
"31623",28,16,1,0,1,48,0.75,0.9428,0.2333,4,1,2.15,"False","False","True",0,1,"True",0.25,0.7778,0.4985,0,2
"31624",28,17,0,0,1,48,0.25,0.5448,0.2547,4,1,0,"True","True","True",0,1,"False",0.75,0.9428,0.2333,1,2
"31625",28,18,0,0,1,48,0.25,0.4305,0.2568,4,1,0,"True","True","True",0,1,"True",0.25,0.5448,0.2547,0,2
"31626",28,19,0,0,1,48,0.25,0.7002,0.1842,4,1,0,"True","True","True",0,1,"True",0.25,0.4305,0.2568,0,2
"31627",28,20,1,1,0,48,0.75,1.1615,0.2471,4,1,2.15,"True","True","True",0,1,"True",0.25,0.7002,0.1842,0,2
"31628",28,21,0,0,1,48,0.25,0.6942,0.256,4,1,0,"True","True","True",1,0,"True",0.75,1.1615,0.2471,1,2
"31629",28,22,0,0,1,48,0.25,0.6872,0.2034,4,1,0,"True","True","True",0,1,"True",0.25,0.6942,0.256,0,2
"31630",28,23,1,1,1,48,0.75,1.3558,0.3498,4,1,2.15,"True","True","True",0,1,"True",0.25,0.6872,0.2034,0,2
"31631",28,24,1,1,1,48,0.75,1.0383,0.4761,4,1,2.15,"True","True","True",1,1,"True",0.75,1.3558,0.3498,1,2
"31632",28,25,1,1,1,48,0.75,0.7703,0.5573,4,1,2.15,"True","True","True",1,1,"True",0.75,1.0383,0.4761,1,2
"31633",28,26,0,0,1,48,0.25,0.4267,0.2697,4,1,0,"True","True","True",1,1,"True",0.75,0.7703,0.5573,1,2
"31634",28,27,0,0,1,48,0.75,0.4704,0.1864,4,1,0,"True","False","False",0,1,"True",0.25,0.4267,0.2697,0,2
"31635",28,28,1,0,1,48,0.75,0.7445,0.1872,4,1,2.15,"False","False","True",0,1,"True",0.75,0.4704,0.1864,0,2
"31636",28,29,1,0,1,48,0.75,0.6565,0.2463,4,1,2.15,"False","False","True",0,1,"False",0.75,0.7445,0.1872,1,2
"31637",28,30,0,0,1,48,0.75,1.1156,0.6796,4,1,0,"True","False","False",0,1,"False",0.75,0.6565,0.2463,1,2
"31638",28,31,0,0,1,48,0.75,0.9188,0.1666,4,1,0,"True","False","False",0,1,"True",0.75,1.1156,0.6796,0,2
"31639",28,32,0,0,1,48,0.75,0.5871,0.1708,4,1,0,"True","False","False",0,1,"True",0.75,0.9188,0.1666,0,2
"31640",28,33,0,1,1,48,0.75,0.5034,0.277,4,1,0,"False","True","False",0,1,"True",0.75,0.5871,0.1708,0,2
"31641",28,34,1,0,1,48,0.75,0.7987,0.2137,4,1,2.15,"False","False","True",1,1,"False",0.75,0.5034,0.277,0,2
"31642",28,35,0,0,1,48,0.25,1.0028,0.1973,4,1,0,"True","True","True",0,1,"False",0.75,0.7987,0.2137,1,2
"31643",28,36,0,0,1,48,0.25,0.4748,0.2128,4,1,0,"True","True","True",0,1,"True",0.25,1.0028,0.1973,0,2
"31644",28,37,1,0,1,48,0.25,0.6216,0.1775,4,1,2.15,"False","True","False",0,1,"True",0.25,0.4748,0.2128,0,2
"31645",28,38,0,0,1,48,0.25,0.5948,0.2048,4,1,0,"True","True","True",0,1,"False",0.25,0.6216,0.1775,1,2
"31646",28,39,0,0,1,48,0.25,0.6375,0.1872,4,1,0,"True","True","True",0,1,"True",0.25,0.5948,0.2048,0,2
"31647",28,40,0,0,1,48,0.25,0.552,0.1551,4,1,0,"True","True","True",0,1,"True",0.25,0.6375,0.1872,0,2
"31648",28,41,1,0,1,48,0.25,1.2416,0.177,4,1,2.15,"False","True","False",0,1,"True",0.25,0.552,0.1551,0,2
"31649",28,42,1,0,1,48,0.75,0.7759,0.1627,4,1,2.15,"False","False","True",0,1,"False",0.25,1.2416,0.177,1,2
"31650",28,43,1,1,1,48,0.75,0.7638,0.4034,4,1,2.15,"True","True","True",0,1,"False",0.75,0.7759,0.1627,1,2
"31651",28,44,1,0,1,48,0.25,0.766,0.1863,4,1,2.15,"False","True","False",1,1,"True",0.75,0.7638,0.4034,1,2
"31652",28,45,1,0,1,48,0.75,0.8464,0.1798,4,1,2.15,"False","False","True",0,1,"False",0.25,0.766,0.1863,1,2
"31653",28,46,0,0,1,48,0.25,1.2756,0.2959,4,1,0,"True","True","True",0,1,"False",0.75,0.8464,0.1798,1,2
"31654",28,47,0,0,1,48,0.25,0.7722,0.1954,4,1,0,"True","True","True",0,1,"True",0.25,1.2756,0.2959,0,2
"31655",28,48,0,0,1,48,0.75,0.3873,0.1863,4,1,0,"True","False","False",0,1,"True",0.25,0.7722,0.1954,0,2
"31656",28,49,0,0,1,48,0.25,0.8023,0.2085,4,1,0,"True","True","True",0,1,"True",0.75,0.3873,0.1863,0,2
"31657",28,50,1,0,1,48,0.75,0.8917,0.1605,4,1,2.15,"False","False","True",0,1,"True",0.25,0.8023,0.2085,0,2
"31658",28,51,0,0,1,48,0.25,0.6176,0.1741,4,1,0,"True","True","True",0,1,"False",0.75,0.8917,0.1605,1,2
"31659",28,52,0,0,1,48,0.25,0.5726,0.2551,4,1,0,"True","True","True",0,1,"True",0.25,0.6176,0.1741,0,2
"31660",28,53,0,0,1,48,0.25,1.2883,0.2825,4,1,0,"True","True","True",0,1,"True",0.25,0.5726,0.2551,0,2
"31661",28,54,0,0,1,48,0.25,0.5422,0.1962,4,1,0,"True","True","True",0,1,"True",0.25,1.2883,0.2825,0,2
"31662",28,55,0,0,1,48,0.25,0.4449,0.2386,4,1,0,"True","True","True",0,1,"True",0.25,0.5422,0.1962,0,2
"31663",28,56,1,1,1,48,0.75,0.6675,0.4265,4,1,2.15,"True","True","True",0,1,"True",0.25,0.4449,0.2386,0,2
"31664",28,57,0,0,1,48,0.25,0.7915,0.194,4,1,0,"True","True","True",1,1,"True",0.75,0.6675,0.4265,1,2
"31665",28,58,1,1,1,48,0.75,0.5752,0.3501,4,1,2.15,"True","True","True",0,1,"True",0.25,0.7915,0.194,0,2
"31666",28,59,1,1,1,48,0.75,0.5873,0.4067,4,1,2.15,"True","True","True",1,1,"True",0.75,0.5752,0.3501,1,2
"31667",28,60,1,1,1,48,0.25,0.5333,0.3697,4,1,2.15,"True","False","False",1,1,"True",0.75,0.5873,0.4067,1,2
"31668",28,61,1,1,0,48,0.25,1.0363,0.3044,4,1,2.15,"True","False","False",1,1,"True",0.25,0.5333,0.3697,1,2
"31669",28,62,0,0,1,48,0.75,0.6533,0.147,4,1,0,"True","False","False",1,0,"True",0.25,1.0363,0.3044,1,2
"31670",28,63,0,0,1,48,0.75,0.5554,0.2128,4,1,0,"True","False","False",0,1,"True",0.75,0.6533,0.147,0,2
"31671",28,64,1,0,0,48,0.75,1.5871,0.4227,4,1,2.15,"False","False","True",0,1,"True",0.75,0.5554,0.2128,0,2
"31672",28,65,0,0,1,48,0.25,0.2486,0.2175,4,1,0,"True","True","True",0,0,"False",0.75,1.5871,0.4227,1,2
"31673",28,66,1,0,1,48,0.75,0.4986,0.2021,4,1,2.15,"False","False","True",0,1,"True",0.25,0.2486,0.2175,0,2
"31674",28,67,0,0,1,48,0.75,0.4116,0.3477,4,1,0,"True","False","False",0,1,"False",0.75,0.4986,0.2021,1,2
"31675",28,68,1,0,0,48,0.25,1.6569,0.5915,4,1,2.15,"False","True","False",0,1,"True",0.75,0.4116,0.3477,0,2
"31676",28,69,0,0,0,48,0.25,0.6463,0.5512,4,1,0,"True","True","True",0,0,"False",0.25,1.6569,0.5915,1,2
"31677",28,70,1,0,1,48,0.75,0.5629,0.276,4,1,2.15,"False","False","True",0,0,"True",0.25,0.6463,0.5512,0,2
"31678",28,71,0,0,1,48,0.25,0.4563,0.2759,4,1,0,"True","True","True",0,1,"False",0.75,0.5629,0.276,1,2
"31679",28,72,0,0,1,48,0.75,0.6708,0.2551,4,1,0,"True","False","False",0,1,"True",0.25,0.4563,0.2759,0,2
"31680",28,73,0,0,1,48,0.25,0.4612,0.2219,4,1,0,"True","True","True",0,1,"True",0.75,0.6708,0.2551,0,2
"31681",28,74,1,0,1,48,0.75,0.4203,0.207,4,1,2.15,"False","False","True",0,1,"True",0.25,0.4612,0.2219,0,2
"31682",28,75,1,1,1,48,0.25,0.5324,0.4055,4,1,2.15,"True","False","False",0,1,"False",0.75,0.4203,0.207,1,2
"31683",28,76,1,0,1,48,0.75,0.5858,0.1906,4,1,2.15,"False","False","True",1,1,"True",0.25,0.5324,0.4055,1,2
"31684",28,77,0,0,1,48,0.25,0.6528,0.2424,4,1,0,"True","True","True",0,1,"False",0.75,0.5858,0.1906,1,2
"31685",28,78,1,0,0,48,0.75,0.746,0.6984,4,1,2.15,"False","False","True",0,1,"True",0.25,0.6528,0.2424,0,2
"31686",28,79,1,1,0,48,0.75,0.9436,0.4507,4,1,2.15,"True","True","True",0,0,"False",0.75,0.746,0.6984,1,2
"31687",28,80,1,0,0,48,0.75,0.4821,0.563,4,1,2.15,"False","False","True",1,0,"True",0.75,0.9436,0.4507,1,2
"31688",28,81,0,0,1,48,0.25,0.3972,0.2374,4,1,0,"True","True","True",0,0,"False",0.75,0.4821,0.563,1,2
"31689",28,82,1,1,1,48,0.75,0.5541,0.3749,4,1,2.15,"True","True","True",0,1,"True",0.25,0.3972,0.2374,0,2
"31690",28,83,1,1,1,48,0.75,0.3788,0.3263,4,1,2.15,"True","True","True",1,1,"True",0.75,0.5541,0.3749,1,2
"31691",28,84,1,1,1,48,0.75,0.4341,0.398,4,1,2.15,"True","True","True",1,1,"True",0.75,0.3788,0.3263,1,2
"31692",28,85,0,0,1,48,0.25,0.4822,0.2553,4,1,0,"True","True","True",1,1,"True",0.75,0.4341,0.398,1,2
"31693",28,86,1,1,1,48,0.75,0.2735,0.3131,4,1,2.15,"True","True","True",0,1,"True",0.25,0.4822,0.2553,0,2
"31694",28,87,0,0,1,48,0.75,0.6322,0.2124,4,1,0,"True","False","False",1,1,"True",0.75,0.2735,0.3131,1,2
"31695",28,88,1,1,1,48,0.75,0.3688,0.2722,4,1,2.15,"True","True","True",0,1,"True",0.75,0.6322,0.2124,0,2
"31696",28,89,1,0,0,48,0.75,1.2617,0.6911,4,1,2.15,"False","False","True",1,1,"True",0.75,0.3688,0.2722,1,2
"31697",28,90,1,1,1,48,0.25,0.5345,0.344,4,1,2.15,"True","False","False",0,0,"False",0.75,1.2617,0.6911,1,2
"31698",28,91,1,1,0,48,0.75,1.2514,0.2149,4,1,2.15,"True","True","True",1,1,"True",0.25,0.5345,0.344,1,2
"31699",28,92,1,1,1,48,0.75,0.416,0.6232,4,1,2.15,"True","True","True",1,0,"True",0.75,1.2514,0.2149,1,2
"31700",28,93,0,0,1,48,0.25,0.3891,0.2563,4,1,0,"True","True","True",1,1,"True",0.75,0.416,0.6232,1,2
"31701",28,94,1,0,1,48,0.75,0.6347,0.1814,4,1,2.15,"False","False","True",0,1,"True",0.25,0.3891,0.2563,0,2
"31702",28,95,1,1,1,48,0.25,0.8858,0.2869,4,1,2.15,"True","False","False",0,1,"False",0.75,0.6347,0.1814,1,2
"31703",28,96,0,0,1,48,0.25,0.519,0.2253,4,1,0,"True","True","True",1,1,"True",0.25,0.8858,0.2869,1,2
"31704",28,97,0,0,1,48,0.25,0.4855,0.2565,4,1,0,"True","True","True",0,1,"True",0.25,0.519,0.2253,0,2
"31705",28,98,1,1,1,48,0.75,0.4434,0.5341,4,1,2.15,"True","True","True",0,1,"True",0.25,0.4855,0.2565,0,2
"31706",28,99,1,0,1,48,0.25,0.5228,0.6061,4,1,2.15,"False","True","False",1,1,"True",0.75,0.4434,0.5341,1,2
"31707",28,100,1,1,0,48,0.75,1.2499,0.1894,4,1,2.15,"True","True","True",0,1,"False",0.25,0.5228,0.6061,1,2
"31708",28,101,1,0,1,48,0.25,0.6109,0.3285,4,1,2.15,"False","True","False",1,0,"True",0.75,1.2499,0.1894,1,2
"31709",28,102,1,0,1,48,0.75,0.6892,0.2173,4,1,2.15,"False","False","True",0,1,"False",0.25,0.6109,0.3285,1,2
"31710",28,103,1,0,1,48,0.25,0.4206,0.2124,4,1,2.15,"False","True","False",0,1,"False",0.75,0.6892,0.2173,1,2
"31711",28,104,0,0,1,48,0.25,0.449,0.1864,4,1,0,"True","True","True",0,1,"False",0.25,0.4206,0.2124,1,2
"31712",28,105,0,0,1,48,0.25,1.8184,0.2235,4,1,0,"True","True","True",0,1,"True",0.25,0.449,0.1864,0,2
"31713",28,106,1,1,1,48,0.75,0.4492,0.327,4,1,2.15,"True","True","True",0,1,"True",0.25,1.8184,0.2235,0,2
"31714",28,107,0,1,0,48,0.25,1.2481,0.1585,4,1,0,"False","False","True",1,1,"True",0.75,0.4492,0.327,1,2
"31715",28,108,1,0,1,48,0.75,0.959,0.2746,4,1,2.15,"False","False","True",1,0,"False",0.25,1.2481,0.1585,0,2
"31716",28,109,1,1,1,48,0.75,0.4062,0.8755,4,1,2.15,"True","True","True",0,1,"False",0.75,0.959,0.2746,1,2
"31717",28,110,1,0,1,48,0.75,0.7532,0.1788,4,1,2.15,"False","False","True",1,1,"True",0.75,0.4062,0.8755,1,2
"31718",28,111,0,0,1,48,0.25,0.8423,0.2087,4,1,0,"True","True","True",0,1,"False",0.75,0.7532,0.1788,1,2
"31719",28,112,1,1,1,48,0.75,0.5673,0.4403,4,1,2.15,"True","True","True",0,1,"True",0.25,0.8423,0.2087,0,2
"31720",28,113,0,0,1,48,0.25,0.8695,0.5229,4,1,0,"True","True","True",1,1,"True",0.75,0.5673,0.4403,1,2
"31721",28,114,0,0,1,48,0.75,0.3568,0.184,4,1,0,"True","False","False",0,1,"True",0.25,0.8695,0.5229,0,2
"31722",28,115,0,0,1,48,0.75,0.786,0.3127,4,1,0,"True","False","False",0,1,"True",0.75,0.3568,0.184,0,2
"31723",28,116,0,0,1,48,0.75,0.7314,0.2782,4,1,0,"True","False","False",0,1,"True",0.75,0.786,0.3127,0,2
"31724",28,117,0,0,1,48,0.25,0.3746,0.2167,4,1,0,"True","True","True",0,1,"True",0.75,0.7314,0.2782,0,2
"31725",28,118,0,0,1,48,0.25,0.2824,0.2338,4,1,0,"True","True","True",0,1,"True",0.25,0.3746,0.2167,0,2
"31726",28,119,1,1,0,48,0.25,1.0172,0.7881,4,1,2.15,"True","False","False",0,1,"True",0.25,0.2824,0.2338,0,2
"31727",28,120,0,0,1,48,0.25,0.8099,0.3174,4,1,0,"True","True","True",1,0,"True",0.25,1.0172,0.7881,1,2
"31728",28,1,0,0,1,48,0.25,0.5972,0.2018,5,1,0,"True","True","True",NA,NA,"",NA,NA,NA,NA,2
"31729",28,2,1,1,0,48,0.25,0.6751,0.4836,5,1,2.15,"True","False","False",0,1,"True",0.25,0.5972,0.2018,0,2
"31730",28,3,1,1,0,48,0.75,0.659,0.4754,5,1,2.15,"True","True","True",1,0,"True",0.25,0.6751,0.4836,1,2
"31731",28,4,0,0,1,48,0.25,0.624,0.304,5,1,0,"True","True","True",1,0,"True",0.75,0.659,0.4754,1,2
"31732",28,5,1,0,1,48,0.75,0.5994,0.188,5,1,2.15,"False","False","True",0,1,"True",0.25,0.624,0.304,0,2
"31733",28,6,0,0,1,48,0.75,0.7793,0.2057,5,1,0,"True","False","False",0,1,"False",0.75,0.5994,0.188,1,2
"31734",28,7,1,1,0,48,0.75,0.7334,0.5085,5,1,2.15,"True","True","True",0,1,"True",0.75,0.7793,0.2057,0,2
"31735",28,8,1,0,1,48,0.75,0.8069,0.2566,5,1,2.15,"False","False","True",1,0,"True",0.75,0.7334,0.5085,1,2
"31736",28,9,0,0,1,48,0.25,0.6239,0.1973,5,1,0,"True","True","True",0,1,"False",0.75,0.8069,0.2566,1,2
"31737",28,10,0,0,1,48,0.25,0.5601,0.1583,5,1,0,"True","True","True",0,1,"True",0.25,0.6239,0.1973,0,2
"31738",28,11,1,0,1,48,0.75,0.5667,0.1481,5,1,2.15,"False","False","True",0,1,"True",0.25,0.5601,0.1583,0,2
"31739",28,12,1,1,0,48,0.25,1.0933,0.2744,5,1,2.15,"True","False","False",0,1,"False",0.75,0.5667,0.1481,1,2
"31740",28,13,1,0,1,48,0.75,0.9912,0.2363,5,1,2.15,"False","False","True",1,0,"True",0.25,1.0933,0.2744,1,2
"31741",28,14,1,0,1,48,0.75,0.5972,0.1733,5,1,2.15,"False","False","True",0,1,"False",0.75,0.9912,0.2363,1,2
"31742",28,15,1,0,1,48,0.75,0.8325,0.199,5,1,2.15,"False","False","True",0,1,"False",0.75,0.5972,0.1733,1,2
"31743",28,16,1,1,0,48,0.25,1.5536,0.2256,5,1,2.15,"True","False","False",0,1,"False",0.75,0.8325,0.199,1,2
"31744",28,17,0,0,1,48,0.75,1.2437,0.1658,5,1,0,"True","False","False",1,0,"True",0.25,1.5536,0.2256,1,2
"31745",28,18,1,0,1,48,0.75,0.7123,0.1716,5,1,2.15,"False","False","True",0,1,"True",0.75,1.2437,0.1658,0,2
"31746",28,19,1,0,1,48,0.75,0.5188,0.196,5,1,2.15,"False","False","True",0,1,"False",0.75,0.7123,0.1716,1,2
"31747",28,20,0,0,1,48,0.25,0.4396,0.2349,5,1,0,"True","True","True",0,1,"False",0.75,0.5188,0.196,1,2
"31748",28,21,0,0,1,48,0.75,0.3597,0.2185,5,1,0,"True","False","False",0,1,"True",0.25,0.4396,0.2349,0,2
"31749",28,22,1,0,1,48,0.75,0.6107,0.1992,5,1,2.15,"False","False","True",0,1,"True",0.75,0.3597,0.2185,0,2
"31750",28,23,1,1,0,48,0.75,0.9438,0.335,5,1,2.15,"True","True","True",0,1,"False",0.75,0.6107,0.1992,1,2
"31751",28,24,1,1,0,48,0.75,0.6305,0.226,5,1,2.15,"True","True","True",1,0,"True",0.75,0.9438,0.335,1,2
"31752",28,25,0,0,1,48,0.25,0.3777,0.2054,5,1,0,"True","True","True",1,0,"True",0.75,0.6305,0.226,1,2
"31753",28,26,0,0,1,48,0.25,0.4803,0.1977,5,1,0,"True","True","True",0,1,"True",0.25,0.3777,0.2054,0,2
"31754",28,27,1,1,1,48,0.25,1.1963,0.6015,5,1,2.15,"True","False","False",0,1,"True",0.25,0.4803,0.1977,0,2
"31755",28,28,0,0,1,48,0.25,0.6009,0.1731,5,1,0,"True","True","True",1,1,"True",0.25,1.1963,0.6015,1,2
"31756",28,29,0,0,1,48,0.25,0.4778,0.2112,5,1,0,"True","True","True",0,1,"True",0.25,0.6009,0.1731,0,2
"31757",28,30,0,0,1,48,0.25,0.2181,0.1861,5,1,0,"True","True","True",0,1,"True",0.25,0.4778,0.2112,0,2
"31758",28,31,0,0,1,48,0.75,0.5704,0.1901,5,1,0,"True","False","False",0,1,"True",0.25,0.2181,0.1861,0,2
"31759",28,32,1,0,1,48,0.75,0.6595,0.1892,5,1,2.15,"False","False","True",0,1,"True",0.75,0.5704,0.1901,0,2
"31760",28,33,1,0,1,48,0.75,0.5561,0.162,5,1,2.15,"False","False","True",0,1,"False",0.75,0.6595,0.1892,1,2
"31761",28,34,1,0,1,48,0.75,0.6604,0.2507,5,1,2.15,"False","False","True",0,1,"False",0.75,0.5561,0.162,1,2
"31762",28,35,0,0,1,48,0.75,0.5374,0.1678,5,1,0,"True","False","False",0,1,"False",0.75,0.6604,0.2507,1,2
"31763",28,36,0,0,1,48,0.25,0.6152,0.1945,5,1,0,"True","True","True",0,1,"True",0.75,0.5374,0.1678,0,2
"31764",28,37,1,0,1,48,0.75,1.3694,0.196,5,1,2.15,"False","False","True",0,1,"True",0.25,0.6152,0.1945,0,2
"31765",28,38,0,0,1,48,0.25,0.5974,0.2667,5,1,0,"True","True","True",0,1,"False",0.75,1.3694,0.196,1,2
"31766",28,39,0,0,1,48,0.75,0.7561,0.3366,5,1,0,"True","False","False",0,1,"True",0.25,0.5974,0.2667,0,2
"31767",28,40,1,0,1,48,0.75,1.5642,0.225,5,1,2.15,"False","False","True",0,1,"True",0.75,0.7561,0.3366,0,2
"31768",28,41,0,0,1,48,0.75,0.7719,0.1893,5,1,0,"True","False","False",0,1,"False",0.75,1.5642,0.225,1,2
"31769",28,42,1,1,1,48,0.25,0.7233,0.7078,5,1,2.15,"True","False","False",0,1,"True",0.75,0.7719,0.1893,0,2
"31770",28,43,1,0,1,48,0.75,0.6886,0.1598,5,1,2.15,"False","False","True",1,1,"True",0.25,0.7233,0.7078,1,2
"31771",28,44,0,0,1,48,0.75,0.5754,0.1586,5,1,0,"True","False","False",0,1,"False",0.75,0.6886,0.1598,1,2
"31772",28,45,0,0,1,48,0.25,0.5947,0.177,5,1,0,"True","True","True",0,1,"True",0.75,0.5754,0.1586,0,2
"31773",28,46,1,1,0,48,0.75,1.1627,0.387,5,1,2.15,"True","True","True",0,1,"True",0.25,0.5947,0.177,0,2
"31774",28,47,1,1,1,48,0.75,0.4763,0.2367,5,1,2.15,"True","True","True",1,0,"True",0.75,1.1627,0.387,1,2
"31775",28,48,1,0,1,48,0.25,0.5298,0.1569,5,1,2.15,"False","True","False",1,1,"True",0.75,0.4763,0.2367,1,2
"31776",28,49,1,0,1,48,0.25,0.3989,0.1839,5,1,2.15,"False","True","False",0,1,"False",0.25,0.5298,0.1569,1,2
"31777",28,50,1,0,1,48,0.75,0.7661,0.1651,5,1,2.15,"False","False","True",0,1,"False",0.25,0.3989,0.1839,1,2
"31778",28,51,1,1,0,48,0.25,0.8629,0.2786,5,1,2.15,"True","False","False",0,1,"False",0.75,0.7661,0.1651,1,2
"31779",28,52,0,0,1,48,0.75,0.6128,0.1555,5,1,0,"True","False","False",1,0,"True",0.25,0.8629,0.2786,1,2
"31780",28,53,1,0,1,48,0.25,0.6266,0.1665,5,1,2.15,"False","True","False",0,1,"True",0.75,0.6128,0.1555,0,2
"31781",28,54,0,0,1,48,0.25,0.6175,0.1632,5,1,0,"True","True","True",0,1,"False",0.25,0.6266,0.1665,1,2
"31782",28,55,0,0,1,48,0.25,0.5296,0.1654,5,1,0,"True","True","True",0,1,"True",0.25,0.6175,0.1632,0,2
"31783",28,56,0,0,1,48,0.25,0.5537,0.1419,5,1,0,"True","True","True",0,1,"True",0.25,0.5296,0.1654,0,2
"31784",28,57,1,1,0,48,0.75,1.4479,0.1928,5,1,2.15,"True","True","True",0,1,"True",0.25,0.5537,0.1419,0,2
"31785",28,58,0,0,1,48,0.25,0.6052,0.1509,5,1,0,"True","True","True",1,0,"True",0.75,1.4479,0.1928,1,2
"31786",28,59,1,0,1,48,0.75,0.6636,0.2185,5,1,2.15,"False","False","True",0,1,"True",0.25,0.6052,0.1509,0,2
"31787",28,60,1,0,1,48,0.75,0.6511,0.1782,5,1,2.15,"False","False","True",0,1,"False",0.75,0.6636,0.2185,1,2
"31788",28,61,1,0,1,48,0.75,0.6641,0.2388,5,1,2.15,"False","False","True",0,1,"False",0.75,0.6511,0.1782,1,2
"31789",28,62,0,0,1,48,0.25,1.5576,0.4153,5,1,0,"True","True","True",0,1,"False",0.75,0.6641,0.2388,1,2
"31790",28,63,1,0,1,48,0.25,0.6019,0.2561,5,1,2.15,"False","True","False",0,1,"True",0.25,1.5576,0.4153,0,2
"31791",28,64,0,0,1,48,0.25,0.9668,0.2142,5,1,0,"True","True","True",0,1,"False",0.25,0.6019,0.2561,1,2
"31792",28,65,0,0,1,48,0.25,1.4742,0.1936,5,1,0,"True","True","True",0,1,"True",0.25,0.9668,0.2142,0,2
"31793",28,66,1,1,1,48,0.75,0.4719,0.2041,5,1,2.15,"True","True","True",0,1,"True",0.25,1.4742,0.1936,0,2
"31794",28,67,1,0,1,48,0.75,0.4124,0.1896,5,1,2.15,"False","False","True",1,1,"True",0.75,0.4719,0.2041,1,2
"31795",28,68,0,0,1,48,0.25,0.5086,0.169,5,1,0,"True","True","True",0,1,"False",0.75,0.4124,0.1896,1,2
"31796",28,69,0,0,1,48,0.25,0.5118,0.2005,5,1,0,"True","True","True",0,1,"True",0.25,0.5086,0.169,0,2
"31797",28,70,0,0,1,48,0.25,0.5459,0.1866,5,1,0,"True","True","True",0,1,"True",0.25,0.5118,0.2005,0,2
"31798",28,71,1,1,0,48,0.75,1.2487,0.3098,5,1,2.15,"True","True","True",0,1,"True",0.25,0.5459,0.1866,0,2
"31799",28,72,0,0,1,48,0.25,0.5785,0.1881,5,1,0,"True","True","True",1,0,"True",0.75,1.2487,0.3098,1,2
